filename,width,height,x_1,y_1,x_2,y_2
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001207.jpg,512,512,80.5,322.5,50.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001208.jpg,512,512,412.5,251.5,66.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001209.jpg,512,512,70.5,146.5,75.0,185.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001210.jpg,512,512,397.5,105.5,92.0,122.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001211.jpg,512,512,352.5,227.5,48.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001212.jpg,512,512,313.5,108.5,39.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001213.jpg,512,512,363.5,394.5,48.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001214.jpg,512,512,285.5,31.5,79.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001215.jpg,512,512,401.5,212.5,43.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001216.jpg,512,512,247.5,94.5,96.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001217.jpg,512,512,193.5,433.5,68.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001218.jpg,512,512,293.5,284.5,99.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001219.jpg,512,512,260.5,59.5,59.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001220.jpg,512,512,303.5,266.5,63.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001221.jpg,512,512,292.5,304.5,49.0,31.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001222.jpg,512,512,98.5,397.5,35.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001223.jpg,512,512,14.5,131.5,40.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001224.jpg,512,512,382.5,315.5,83.0,106.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001225.jpg,512,512,115.5,54.5,36.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001226.jpg,512,512,259.5,227.5,81.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001227.jpg,512,512,199.5,176.5,94.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001228.jpg,512,512,237.5,261.5,70.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001229.jpg,512,512,289.5,290.5,111.0,39.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001230.jpg,512,512,275.5,300.5,98.0,148.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001231.jpg,512,512,106.5,104.5,148.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001232.jpg,512,512,139.5,387.5,156.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001233.jpg,512,512,111.5,342.5,113.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001234.jpg,512,512,327.5,364.5,79.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001235.jpg,512,512,381.5,296.5,37.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001236.jpg,512,512,338.5,190.5,140.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001237.jpg,512,512,346.5,36.5,47.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001238.jpg,512,512,201.5,62.5,74.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001239.jpg,512,512,291.5,355.5,117.0,111.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001240.jpg,512,512,167.5,111.5,48.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001241.jpg,512,512,116.5,186.5,90.0,94.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001242.jpg,512,512,347.5,209.5,59.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001243.jpg,512,512,92.5,314.0,49.0,59.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001244.jpg,512,512,99.5,328.5,66.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001245.jpg,512,512,231.5,26.5,52.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001246.jpg,512,512,300.5,20.5,56.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001247.jpg,512,512,420.5,337.5,48.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001248.jpg,512,512,58.5,103.5,159.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001249.jpg,512,512,222.5,208.5,38.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001250.jpg,512,512,115.5,418.5,35.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001251.jpg,512,512,112.5,137.5,33.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001252.jpg,512,512,51.5,28.5,55.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001253.jpg,512,512,167.5,148.5,89.0,114.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001254.jpg,512,512,187.5,271.5,91.0,142.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001255.jpg,512,512,53.5,248.5,56.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001256.jpg,512,512,95.5,384.5,53.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001257.jpg,512,512,248.5,375.5,140.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001258.jpg,512,512,211.5,368.5,57.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001259.jpg,512,512,167.5,35.5,33.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001260.jpg,512,512,380.5,81.5,62.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001261.jpg,512,512,391.5,57.5,48.0,115.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001262.jpg,512,512,44.5,324.5,83.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001263.jpg,512,512,329.5,116.5,35.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001264.jpg,512,512,48.5,157.5,51.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001265.jpg,512,512,54.5,173.5,38.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001266.jpg,512,512,189.5,100.5,43.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001267.jpg,512,512,431.5,248.5,38.0,101.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001268.jpg,512,512,66.5,320.5,72.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001269.jpg,512,512,409.5,81.5,56.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001270.jpg,512,512,268.5,212.5,120.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001271.jpg,512,512,279.5,219.5,87.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001272.jpg,512,512,347.5,242.5,142.0,134.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001273.jpg,512,512,187.5,11.5,91.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001274.jpg,512,512,169.5,428.5,65.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001275.jpg,512,512,339.5,234.0,58.0,27.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001276.jpg,512,512,221.5,277.5,174.0,120.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001277.jpg,512,512,373.5,411.5,23.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001278.jpg,512,512,136.5,344.5,104.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001279.jpg,512,512,301.5,88.5,50.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001280.jpg,512,512,226.5,216.5,52.0,131.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001281.jpg,512,512,218.5,60.5,39.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001282.jpg,512,512,263.5,385.5,16.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001283.jpg,512,512,398.5,111.5,26.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001284.jpg,512,512,190.5,455.5,65.0,31.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001285.jpg,512,512,169.5,286.5,149.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001286.jpg,512,512,267.5,166.5,94.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001287.jpg,512,512,54.5,63.5,70.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001288.jpg,512,512,408.5,141.5,33.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001289.jpg,512,512,226.5,36.5,73.0,21.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001290.jpg,512,512,223.5,179.5,57.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001291.jpg,512,512,52.5,300.5,96.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001292.jpg,512,512,336.5,25.5,52.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001293.jpg,512,512,102.5,56.5,63.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001294.jpg,512,512,119.5,235.5,122.0,172.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001295.jpg,512,512,27.5,110.5,67.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001296.jpg,512,512,150.5,118.5,69.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001297.jpg,512,512,401.5,146.5,76.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001298.jpg,512,512,39.5,181.5,67.0,103.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001299.jpg,512,512,256.5,16.5,33.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001300.jpg,512,512,332.5,370.5,75.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001301.jpg,512,512,44.5,203.5,50.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001302.jpg,512,512,216.5,422.5,167.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001303.jpg,512,512,244.5,421.5,87.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001304.jpg,512,512,176.5,176.5,107.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001305.jpg,512,512,435.5,121.5,42.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001306.jpg,512,512,27.5,340.5,73.0,152.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001307.jpg,512,512,320.5,287.5,39.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001308.jpg,512,512,150.5,376.5,52.0,98.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001309.jpg,512,512,233.5,302.5,86.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001310.jpg,512,512,401.5,145.5,25.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001311.jpg,512,512,105.5,340.5,32.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001312.jpg,512,512,399.5,430.5,63.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001313.jpg,512,512,186.5,298.5,40.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001314.jpg,512,512,197.5,121.5,72.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001315.jpg,512,512,135.5,128.5,53.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001316.jpg,512,512,227.5,94.5,58.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001317.jpg,512,512,354.5,433.5,24.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001318.jpg,512,512,201.5,192.5,91.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001319.jpg,512,512,245.5,45.5,44.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001320.jpg,512,512,116.5,117.5,23.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001321.jpg,512,512,87.5,40.5,77.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001322.jpg,512,512,301.5,85.5,135.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001323.jpg,512,512,177.5,123.5,66.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001324.jpg,512,512,281.5,144.5,77.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001325.jpg,512,512,422.5,90.5,56.0,114.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001326.jpg,512,512,209.5,214.5,70.0,198.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001327.jpg,512,512,425.5,130.5,53.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001328.jpg,512,512,164.5,28.5,60.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001329.jpg,512,512,256.5,161.5,83.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001330.jpg,512,512,364.5,358.5,50.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001331.jpg,512,512,219.5,366.5,58.0,24.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001332.jpg,512,512,322.5,189.5,51.0,143.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001333.jpg,512,512,184.5,80.5,41.0,162.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001334.jpg,512,512,112.5,441.5,87.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001335.jpg,512,512,411.5,119.5,54.0,24.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001336.jpg,512,512,89.5,402.5,44.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001337.jpg,512,512,396.5,382.5,93.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001338.jpg,512,512,302.5,380.5,116.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001339.jpg,512,512,278.5,355.5,89.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001340.jpg,512,512,63.5,18.5,27.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001341.jpg,512,512,119.5,182.5,21.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001342.jpg,512,512,421.5,152.5,46.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001343.jpg,512,512,363.5,309.5,26.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001344.jpg,512,512,217.5,386.5,97.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001345.jpg,512,512,57.5,321.5,46.0,110.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001346.jpg,512,512,346.5,222.5,63.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001347.jpg,512,512,175.5,144.5,49.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001348.jpg,512,512,158.5,254.5,45.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001349.jpg,512,512,298.5,360.5,25.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001350.jpg,512,512,190.5,178.5,45.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001351.jpg,512,512,288.5,348.5,103.0,103.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001352.jpg,512,512,257.5,352.5,46.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001353.jpg,512,512,108.5,230.5,37.0,156.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001354.jpg,512,512,90.5,107.5,89.0,155.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001355.jpg,512,512,322.5,397.5,48.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001356.jpg,512,512,102.5,48.5,66.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001357.jpg,512,512,201.5,186.5,85.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001358.jpg,512,512,311.5,296.5,70.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001359.jpg,512,512,370.5,222.5,34.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001360.jpg,512,512,63.5,279.5,92.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001361.jpg,512,512,221.5,253.5,72.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001362.jpg,512,512,114.5,227.5,28.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001363.jpg,512,512,158.5,315.5,112.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001364.jpg,512,512,27.5,43.5,109.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001365.jpg,512,512,275.5,394.5,49.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001366.jpg,512,512,245.5,179.5,96.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001367.jpg,512,512,257.5,76.5,58.0,116.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001368.jpg,512,512,79.5,249.5,118.0,151.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001369.jpg,512,512,297.5,319.5,42.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001370.jpg,512,512,308.5,420.5,88.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001371.jpg,512,512,114.5,25.5,94.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001372.jpg,512,512,248.5,260.5,77.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001373.jpg,512,512,213.5,324.5,50.5,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001374.jpg,512,512,130.5,217.5,45.0,94.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001375.jpg,512,512,117.5,61.5,87.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001376.jpg,512,512,147.5,213.5,21.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001377.jpg,512,512,423.5,92.5,32.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001378.jpg,512,512,203.5,52.5,48.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001379.jpg,512,512,417.5,279.5,51.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001380.jpg,512,512,230.5,295.5,103.0,31.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001381.jpg,512,512,240.5,233.5,66.0,25.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001382.jpg,512,512,419.5,295.5,38.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001383.jpg,512,512,112.5,160.5,39.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001384.jpg,512,512,117.5,335.5,147.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001385.jpg,512,512,19.5,23.5,48.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001386.jpg,512,512,137.5,30.5,48.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001387.jpg,512,512,279.5,110.5,109.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001388.jpg,512,512,15.5,144.5,62.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001389.jpg,512,512,249.5,75.5,53.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001390.jpg,512,512,17.5,309.0,40.0,57.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001391.jpg,512,512,317.5,174.5,49.0,194.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001392.jpg,512,512,89.5,378.5,32.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001393.jpg,512,512,277.5,57.5,113.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001394.jpg,512,512,249.5,248.5,34.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001395.jpg,512,512,59.5,393.5,192.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001396.jpg,512,512,80.5,382.5,38.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001397.jpg,512,512,162.5,311.5,65.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001398.jpg,512,512,400.5,215.5,63.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001399.jpg,512,512,92.5,179.5,19.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001400.jpg,512,512,98.5,135.5,50.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001401.jpg,512,512,150.5,279.5,117.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001402.jpg,512,512,159.5,380.5,51.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001403.jpg,512,512,459.5,228.5,41.0,41.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001404.jpg,512,512,346.5,283.0,71.0,117.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001405.jpg,512,512,141.5,432.5,60.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001406.jpg,512,512,245.5,185.5,55.0,107.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001407.jpg,512,512,310.5,231.5,61.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001408.jpg,512,512,219.0,191.5,64.5,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001409.jpg,512,512,353.5,403.5,57.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001410.jpg,512,512,53.5,372.5,74.0,125.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001411.jpg,512,512,285.5,114.5,107.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001412.jpg,512,512,285.5,371.5,30.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001413.jpg,512,512,217.5,72.5,87.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001414.jpg,512,512,167.5,294.5,34.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images00001415.jpg,512,512,338.5,184.5,67.0,83.0
